lon,lat,B2,B4,B6,B8,B11,B12,NDVI,EVI,NDWI,NBR
-118.0195391335176,38.97902307205119,0.1420000046491623,0.21209999918937683,0.23413333296775818,0.2468000054359436,0.248539999127388,0.22222499549388885,0.07561561465263367,0.05964660180286535,-0.003512725932523608,0.05239594727754593
,,,,,,,,,,,
,,,,,,,,,,,
-109.99084628169936,32.59200140196139,0.07580000162124634,0.1599999964237213,0.21570000052452087,0.23280000686645508,0.38690000772476196,0.33730000257492065,0.18533606827259064,0.1120482848637501,-0.24866870045661926,-0.1833011656999588
,,,,,,,,,,,
-89.75854029511744,32.53361090849362,0.020649999380111694,0.026399999856948853,0.15039999783039093,0.19089999794960022,0.1107499971985817,0.05290000140666962,0.757017970085144,0.34430792610032085,0.26570528745651245,0.5660377144813538
,,,,,,,,,,,
,,,,,,,,,,,
-83.09977825158148,30.93910127918147,0.026350000873208046,0.03125,0.21379999816417694,0.2492000013589859,0.1809999942779541,0.09430000185966492,0.7771438956260681,0.43974336152352805,0.15853093564510345,0.4509461224079132
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-109.46982341691005,33.36230675809388,0.07890000194311142,0.13099999725818634,0.1850166618824005,0.20260000228881836,0.2671250104904175,0.21246667206287384,0.21462830901145935,0.12814548180469745,-0.1373676210641861,-0.023771287873387337
,,,,,,,,,,,
-123.34205719192576,45.91626285366419,0.047600001096725464,0.07175000011920929,0.19470000267028809,0.23399999737739563,0.23280000686645508,0.14065000414848328,0.5306622982025146,0.31022944266841723,0.0025706738233566284,0.2491658627986908
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-87.33758060441534,33.44764671008524,0.027000000700354576,0.030050000175833702,0.20469999313354492,0.2640500068664551,0.1691499948501587,0.0786999985575676,0.7956477403640747,0.4710713978897283,0.21906743943691254,0.5407731533050537
,,,,,,,,,,,
-80.90339738190926,34.051763738655616,0.024533333256840706,0.02732500061392784,0.2142000049352646,0.25154998898506165,0.15639999508857727,0.06669999659061432,0.8040340542793274,0.4551867429994635,0.23323936760425568,0.5808326601982117
,,,,,,,,,,,
-73.83141030767833,42.331984870027306,0.030249999836087227,0.037700001150369644,0.21539999544620514,0.3230000138282776,0.18084999918937683,0.09189999848604202,0.7909620404243469,0.5393908606808706,0.28212764859199524,0.5570017099380493
,,,,,,,,,,,
,,,,,,,,,,,
-102.93233393673025,29.950954466649996,0.13983333110809326,0.2214999943971634,0.2757999897003174,0.2989000082015991,0.4399000108242035,0.3590666651725769,0.1487317681312561,0.12253429729939418,-0.19085001945495605,-0.09144332259893417
,,,,,,,,,,,
,,,,,,,,,,,
-81.09204359157435,37.98863047130941,0.027300000190734863,0.05339999869465828,0.17319999635219574,0.22280000150203705,0.19830000400543213,0.11389999836683273,0.6133236885070801,0.3164107807344022,0.05818094685673714,0.3234333395957947
-99.17063868447973,30.438290508284837,0.0608999989926815,0.11789999902248383,0.21060000360012054,0.2563999891281128,0.3409000039100647,0.24709999561309814,0.37002402544021606,0.22975347690766118,-0.14146997034549713,0.01847069337964058
,,,,,,,,,,,
-117.84436765311428,47.034665382393,0.09640000015497208,0.18000000715255737,0.219200000166893,0.2651999890804291,0.33489999175071716,0.2425999939441681,0.19137462973594666,0.1313031381895859,-0.11614731699228287,0.04450570419430733
,,,,,,,,,,,
,,,,,,,,,,,
-101.94418712419876,30.539350977748285,0.09025000035762787,0.14194999635219574,0.24469999969005585,0.2921999990940094,0.33274999260902405,0.2602500021457672,0.3460785448551178,0.2560454071180091,-0.06488518416881561,0.05783328413963318
-120.29003101412968,45.07409227480214,0.08305555582046509,0.12806667387485504,0.17880000174045563,0.20430000126361847,0.3113333284854889,0.23207500576972961,0.22936514019966125,0.14119548505372934,-0.2075764387845993,-0.06364939361810684
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-78.44875086805267,39.92000833216639,0.027400000020861626,0.04540000110864639,0.1956000030040741,0.2879999876022339,0.20640000700950623,0.11240000277757645,0.7276544570922852,0.44763448880069684,0.1650485098361969,0.43856140971183777
,,,,,,,,,,,
,,,,,,,,,,,
-113.58635320638776,38.026808870884494,0.07524999976158142,0.11800000071525574,0.1651500016450882,0.17550000548362732,0.16934999823570251,0.15389999747276306,0.19591142237186432,0.10897375962159202,0.017833862453699112,0.0655737966299057
